안전비상벨관리번호,설치목적,설치장소유형,설치위치,소재지도로명주소,소재지지번주소,위도,경도,연계방식,경찰연계유무,경비업체연계유무,관리사무소연계유무,부가기능,안전비상벨설치년도,최종점검일자,최종점검결과구분,관리기관명,관리기관전화번호,데이터기준일자
1410,01,99,자연학습공원 주차장하부입구 우측아래,경기도 의왕시 월암동 577-4,경기도 의왕시 월암동 577-4,37.306106,126.954682,03,N,N,N,경고등+경보음,2015,2018-11-18,Y,경기도 의왕시청,031-345-2942,2022-05-19
1412,01,99,자연학습공원 주차장하부입구 우측위,경기도 의왕시 월암동 577-4,경기도 의왕시 월암동 577-4,37.306649,126.954108,03,N,N,N,경고등+경보음,2015,2018-11-18,Y,경기도 의왕시청,031-345-2942,2022-05-19
1413,01,99,자연학습공원 주차장하부입구 좌측위,경기도 의왕시 월암동 577-4,경기도 의왕시 월암동 577-4,37.306207,126.953764,03,N,N,N,경고등+경보음,2015,2018-11-18,Y,경기도 의왕시청,031-345-2942,2022-05-19
1414,01,99,자연학습공원 주차장하부입구 좌측,경기도 의왕시 월암동 577-4,경기도 의왕시 월암동 577-4,37.306512,126.953508,03,N,N,N,경고등+경보음,2015,2018-11-18,Y,경기도 의왕시청,031-345-2942,2022-05-19
1417,01,99,왕송호수 정차장입구,경기도 의왕시 왕송못서길 47,경기도 의왕시 초평동 278-1,37.312548,126.944435,03,N,N,N,경고등+경보음,2016,2019-06-18,Y,경기도 의왕시청,031-345-2942,2022-05-19
1418,01,99,왕송호수 초평동 594-3 위,경기도 의왕시 초평동 594-3,경기도 의왕시 초평동 594-3,37.309857,126.944315,03,N,N,N,경고등+경보음,2016,2019-06-18,Y,경기도 의왕시청,031-345-2942,2022-05-19
1439,01,99,롯데리아 사거리,경기도 의왕시 부곡중앙남1길 3,경기도 의왕시 삼동 192-42번지,37.320664,126.950197,03,N,N,N,경고등+경보음,2016,2019-06-18,Y,경기도 의왕시청,031-345-2942,2022-05-19
1746,01,99,야쿠르트 입구,경기도 의왕시 왕곡동 457-11,경기도 의왕시 왕곡동 457-11,37.202025,126.584776,03,N,N,N,경고등+경보음,2019,2019-06-18,Y,경기도 의왕시청,031-345-2942,2022-05-19
1764,01,99,내손체육공원 입구 사거리,경기도 의왕시 내손중앙7길 51,경기도 의왕시 내손동 675-13번지,37.385351,126.983211,03,N,N,N,경고등+경보음,2019,2019-06-18,Y,경기도 의왕시청,031-345-2942,2022-05-19
1762,01,99,배꼽식당 인근,경기도 의왕시 학의동 61-1,경기도 의왕시 학의동 61-1,37.387743,127.018209,03,N,N,N,경고등+경보음,2019,2019-06-18,Y,경기도 의왕시청,031-345-2942,2022-05-19
1378,01,99,현준빌라 삼거리,경기도 의왕시 부곡중앙로 32-5,경기도 의왕시 삼동 201-12번지 현준빌라,37.320561,126.952604,03,N,N,N,경고등+경보음,2009,2019-06-18,Y,경기도 의왕시청,031-345-2942,2022-05-19
1379,01,99,의왕신협 사거리,경기도 의왕시 삼동 208-57,경기도 의왕시 삼동 208-57,37.321266,126.955032,03,N,N,N,경고등+경보음,2009,2019-06-18,Y,경기도 의왕시청,031-345-2942,2022-05-19
1462,01,99,금천말길 교량 사거리,경기도 의왕시 이동 677-5,경기도 의왕시 이동 677-5,37.328105,126.950615,03,N,N,N,경고등+경보음,2017,2019-06-18,Y,경기도 의왕시청,031-345-2942,2022-05-19
1328,01,99,평의점사랑 삼거리(부곡초),경기도 의왕시 삼동 150-56,경기도 의왕시 삼동 150-56,37.317135,126.951317,03,N,N,N,경고등+경보음,2010,2018-11-18,Y,경기도 의왕시청,031-345-2942,2022-05-19
1436,01,99,오봉주조 앞 삼거리,경기도 의왕시 왕곡로 9,경기도 의왕시 고천동 261-1번지,37.347205,126.975893,03,N,N,N,경고등+경보음,2016,2018-11-18,Y,경기도 의왕시청,031-345-2942,2022-05-19
1550,01,99,산들길 합류지점 사거리,경기도 의왕시 왕곡동 437-6,경기도 의왕시 왕곡동 437-6,37.340115,126.982592,03,N,N,N,경고등+경보음,2016,2018-11-18,Y,경기도 의왕시청,031-345-2942,2022-05-19
1570,01,99,통미마을 빨래터 옆,경기도 의왕시 왕곡동 566-1,경기도 의왕시 왕곡동 566-1,37.339725,126.980716,03,N,N,N,경고등+경보음,2017,2019-06-18,Y,경기도 의왕시청,031-345-2942,2022-05-19
1649,01,99,고봉삼거리(설악추어탕 앞),경기도 의왕시 고천동 420-4,경기도 의왕시 고천동 420-4,37.214331,126.574297,03,N,N,N,경고등+경보음,2017,2019-06-18,Y,경기도 의왕시청,031-345-2942,2022-05-19
1244,01,99,왕송호수 수변테크 초평동 산61-1,경기도 의왕시 초평동 산 61-1,경기도 의왕시 초평동 산 61-1,37.303407,126.942953,03,N,N,N,경고등+경보음,2015,2018-11-18,Y,경기도 의왕시청,031-345-2942,2022-05-19
1346,01,99,시온성빌라 아래 삼거리,경기도 의왕시 부곡중앙북7길 17,경기도 의왕시 삼동 200-71번지,37.322774,126.953251,03,N,N,N,경고등+경보음,2015,2019-06-18,Y,경기도 의왕시청,031-345-2942,2022-05-19
1352,01,99,월암2동 마을회관 삼거리,경기도 의왕시 월암동 202-3,경기도 의왕시 월암동 202-3,37.307546,126.959665,03,N,N,N,경고등+경보음,2015,2019-06-18,Y,경기도 의왕시청,031-345-2942,2022-05-19
1406,01,99,덕산7차 빌라 앞 사거리,경기도 의왕시 부곡중앙남2길 5,경기도 의왕시 삼동 192-332,37.320338,126.950582,03,N,N,N,경고등+경보음,2015,2018-11-18,Y,경기도 의왕시청,031-345-2942,2022-05-19
1411,01,99,자연학습공원 주차장하부입구 우측중간,경기도 의왕시 월암동 577-4,경기도 의왕시 월암동 577-4,37.306339,126.954414,03,N,N,N,경고등+경보음,2015,2018-11-18,Y,경기도 의왕시청,031-345-2942,2022-05-19
1415,01,99,왕송생태공원 상부주차장,경기도 의왕시 삼동 494-8,경기도 의왕시 삼동 494-8,37.318295,126.945903,03,N,N,N,경고등+경보음,2015,2018-11-18,Y,경기도 의왕시청,031-345-2942,2022-05-19
1438,01,99,성은풀하우스 사거리,경기도 의왕시 부곡중앙남6길 7,경기도 의왕시 삼동 208-15번지 덕산빌라5차,37.320604,126.954082,03,N,N,N,경고등+경보음,2016,2019-06-18,Y,경기도 의왕시청,031-345-2942,2022-05-19
1544,01,99,새우대농장 삼거리,경기도 의왕시 초평동 524-3,경기도 의왕시 초평동 524-3,37.304997,126.942311,03,N,N,N,경고등+경보음,2016,2019-06-18,Y,경기도 의왕시청,031-345-2942,2022-05-19
1563,01,99,은혜장로교회 삼거리,경기도 의왕시 삼동 192-476,경기도 의왕시 삼동 192-476,37.318088,126.953441,03,N,N,N,경고등+경보음,2017,2019-06-18,Y,경기도 의왕시청,031-345-2942,2022-05-19
1492,01,99,부곡체육공원 뒤편,경기도 의왕시 부곡공원길 6,경기도 의왕시 월암동 421번지,37.314634,126.958756,03,N,N,N,경고등+경보음,2013,2018-11-18,Y,경기도 의왕시청,031-345-2942,2022-05-19
1493,01,99,덕성초 앞,경기도 의왕시 삼동 262-4,경기도 의왕시 삼동 262-4,37.321755,126.957491,03,N,N,N,경고등+경보음,2013,2018-11-18,Y,경기도 의왕시청,031-345-2942,2022-05-19
1494,01,99,성결키즈스쿨 어린이집,경기도 의왕시 삼동 558,경기도 의왕시 삼동 558,37.320027,126.955359,03,N,N,N,경고등+경보음,2013,2018-11-18,Y,경기도 의왕시청,031-345-2942,2022-05-19
1495,01,99,부곡체육공원 농구장 앞,경기도 의왕시 월암동 산 8-3,경기도 의왕시 월암동 산 8-3,37.313608,126.958397,03,N,N,N,경고등+경보음,2013,2018-11-18,Y,경기도 의왕시청,031-345-2942,2022-05-19
1496,01,99,부곡중 정문 위 삼거리,경기도 의왕시 철도박물관로 142,경기도 의왕시 월암동 374-1번지,37.314047,126.951297,03,N,N,N,경고등+경보음,2013,2019-06-18,Y,경기도 의왕시청,031-345-2942,2022-05-19
1497,01,99,부곡동 주민센터 삼거리,경기도 의왕시 삼동 127-4,경기도 의왕시 삼동 127-4,37.318237,126.956396,03,N,N,N,경고등+경보음,2013,2019-06-18,Y,경기도 의왕시청,031-345-2942,2022-05-19
1498,01,99,의왕역 앞,경기도 의왕시 삼동 471-94,경기도 의왕시 삼동 471-94,37.320894,126.949117,03,N,N,N,경고등+경보음,2013,2019-06-18,Y,경기도 의왕시청,031-345-2942,2022-05-19
1499,01,99,덕산빌라 사거리,경기도 의왕시 삼동 200-80,경기도 의왕시 삼동 200-80,37.322168,126.950703,03,N,N,N,경고등+경보음,2013,2019-06-18,Y,경기도 의왕시청,031-345-2942,2022-05-19
1500,01,99,왕송호수 수변테크 좌편하부진입로,경기도 의왕시 초평동 산61-5,경기도 의왕시 초평동 산61-5,37.301547,126.943324,03,N,N,N,경고등+경보음,2013,2019-06-18,Y,경기도 의왕시청,031-345-2942,2022-05-19
1304,01,99,부곡복지회관 삼거리,경기도 의왕시 삼동 286-11,경기도 의왕시 삼동 286-11,37.324816,126.957641,03,N,N,N,경고등+경보음,2014,2019-06-18,Y,경기도 의왕시청,031-345-2942,2022-05-19
1207,01,99,해늘어린이집,경기도 의왕시 삼동 166-51,경기도 의왕시 삼동 166-51,37.319307,126.950191,03,N,N,N,경고등+경보음,2014,2019-06-18,Y,경기도 의왕시청,031-345-2942,2022-05-19
1209,01,99,우성6차(아) 112동 앞,경기도 의왕시 삼동 146-87,경기도 의왕시 삼동 146-87,37.315978,126.951305,03,N,N,N,경고등+경보음,2014,2018-11-18,Y,경기도 의왕시청,031-345-2942,2022-05-19
1210,01,99,부곡체육공원 다목적체육관 입구,경기도 의왕시 부곡공원길 6,경기도 의왕시 월암동 421번지,37.314634,126.958756,03,N,N,N,경고등+경보음,2014,2018-11-18,Y,경기도 의왕시청,031-345-2942,2022-05-19
1212,01,99,초평주택 맞은편 삼거리,경기도 의왕시 초평동 234-12,경기도 의왕시 초평동 234-12,37.314001,126.940118,03,N,N,N,경고등+경보음,2014,2018-11-18,Y,경기도 의왕시청,031-345-2942,2022-05-19
1224,01,99,신우(아) 사거리(부곡도깨비시장 중심),경기도 의왕시 부곡중앙남4길 18,경기도 의왕시 삼동 166-22번지 신우아파트,37.319468,126.951344,03,N,N,N,경고등+경보음,2014,2018-11-18,Y,경기도 의왕시청,031-345-2942,2022-05-19
1491,01,99,금천1교차로 삼거리,경기도 의왕시 삼동 481-46,경기도 의왕시 삼동 481-46,37.321342,126.945834,03,N,N,N,경고등+경보음,2013,2018-11-18,Y,경기도 의왕시청,031-345-2942,2022-05-19
143,02,05,세진마트 앞,경기도 의정부시 시민로246번길 19,경기도 의정부시 신곡동 397-12번지,37.734885,127.062150,03,Y,N,N,경광등 + 경보음,2019,2020-01-21,Y,의정부시,031-828-2634,2020-04-06
146,02,05,훼미리마트 앞 철물점 전주,경기도 의정부시 시민로 387번길 24(용현동),경기도 의정부시 용현동 404-3번지 영우그린빌라,37.735909,127.078029,03,Y,N,N,경광등 + 경보음,2019,2020-01-21,Y,의정부시,031-828-2634,2020-04-06
631,02,05,라베르빌 2차 앞,경기도 의정부시 호암로 71(호원동),경기도 의정부시 호원동 119-74번지 라벨르빌2차,37.706940,127.047398,03,Y,N,N,경광등 + 경보음,2019,2020-01-21,Y,의정부시,031-828-2634,2020-04-06
154,02,05,낙원뷔페 뒤 사거리,경기도 의정부시 신흥로259번길 7,경기도 의정부시 의정부동 432-22번지,37.739294,127.042549,03,Y,N,N,경광등 + 경보음,2019,2020-01-21,Y,의정부시,031-828-2634,2020-04-06
25,02,05,가능역 뒤,경기도 의정부시 가능로119번길 20,경기도 의정부시 가능동 197-12번지,37.747834,127.044220,03,Y,N,N,경광등 + 경보음,2019,2020-01-21,Y,의정부시,031-828-2634,2020-04-06
187,01,01,승지어린이공원,경기도 의정부시 민락동 698번지,경기도 의정부시 민락동 698번지,37.739406,127.094115,03,N,N,N,CCTV,2011,2018-03-02,Y,의정부시청,031-828-2634,2020-04-06
252,01,01,꿈나무어린이공원,경기도 의정부시 의정부동 584-7번지,경기도 의정부시 의정부동 584-7번지,37.732154,127.046157,03,N,N,N,CCTV,2013,2018-03-02,Y,의정부시청,031-828-2634,2020-04-06
253,01,01,공고개어린이공원,경기도 의정부시 용현동 391-24번지,경기도 의정부시 용현동 391-24번지,37.735113,127.079599,03,N,N,N,CCTV,2013,2018-03-02,Y,의정부시청,031-828-2634,2020-04-06
255,01,01,민락어린이공원,"경기도 의정부시 용현로 143, (민락동)",경기도 의정부시 민락동 691-1번지 산들마을신안.길훈.현대아파트,37.741917,127.092508,03,N,N,N,CCTV,2013,2018-03-02,Y,의정부시청,031-828-2634,2020-04-06
256,01,01,어룡어린이공원,경기도 의정부시 천보로 173,경기도 의정부시 용현동 547-1,37.750797,127.082685,03,N,N,N,CCTV,2013,2018-03-02,Y,의정부시청,031-828-2634,2020-04-06
258,01,01,어수정어린이공원,경기도 의정부시 가능동 679번지,경기도 의정부시 가능동 679번지,37.747328,127.032993,03,N,N,N,CCTV,2013,2018-03-02,Y,의정부시청,031-828-2634,2020-04-06
259,01,01,오동어린이공원,경기도 의정부시 민락동 706-1번지,경기도 의정부시 민락동 706-1번지,37.740618,127.091093,03,N,N,N,CCTV,2019,2020-01-21,Y,의정부시청,031-828-2634,2020-04-06
261,01,01,무궁화어린이공원,경기도 의정부시 비우로92번길 13-16,경기도 의정부시 녹양동 337번지,37.757641,127.038011,03,N,N,N,CCTV,2013,2018-03-02,Y,의정부시청,031-828-2634,2020-04-06
796,01,01,상록근린공원 2,경기도 의정부시 호국로 1562,경기도 의정부시 금오동 476-3번지,37.753913,127.074916,03,Y,N,N,경광등 + 경보음,2019,2020-01-21,Y,의정부시,031-828-2634,2020-04-06
471,01,01,상록근린공원 3,경기도 의정부시 호국로 1562,경기도 의정부시 금오동 476-3번지,37.753913,127.074934,03,Y,N,N,경광등 + 경보음,2019,2020-01-21,Y,의정부시,031-828-2634,2020-04-06
2,02,02,여자화장실 내부,경기도 의정부시 호국로1346번길 70,경기도 의정부시 의정부동 31-1,37.741631,127.053320,03,Y,N,N,경광등 + 이상음원감지,2017,2018-07-31,Y,의정부시,031-828-2983,2020-04-06
3,02,02,여자화장실 내부,경기도 의정부시 백석로 129,경기도 의정부시 호원동 20-1번지,37.726921,127.051603,03,Y,N,N,경광등 + 이상음원감지,2017,2018-07-31,Y,의정부시,031-828-2983,2020-04-06
4,02,02,여자화장실 내부,경기도 의정부시 용민로 105,경기도 의정부시 민락동 736-2번지,37.739750,127.089265,03,Y,N,N,경광등 + 이상음원감지,2017,2018-07-31,Y,의정부시,031-828-2983,2020-04-06
6,02,02,여자화장실 내부,경기도 의정부시 의정로 27-35,경기도 의정부시 의정부동 326-20번지,37.736255,127.032865,03,Y,N,N,경광등 + 이상음원감지,2017,2018-07-31,Y,의정부시,031-828-2983,2020-04-06
7,02,02,여자화장실 내부,경기도 의정부시 시민로 12,경기도 의정부시 의정부동 489번지,37.737580,127.036372,03,Y,N,N,경광등 + 이상음원감지,2017,2018-07-31,Y,의정부시,031-828-2983,2020-04-06
9,02,02,여자화장실 내부,경기도 의정부시 흥선로168번길 10-3,경기도 의정부시 의정부동 436-20번지,37.740356,127.045107,03,Y,N,N,경광등 + 이상음원감지,2017,2018-07-31,Y,의정부시,031-828-2983,2020-04-06
468,01,01,백석천 근린공원,경기도 의정부시 경의로55번길 21,경기도 의정부시 의정부동 553번지,37.733778,127.040850,03,N,N,N,CCTV,2015,2018-03-02,Y,의정부시청,031-828-2634,2020-04-06
471,01,01,상록근린공원,경기도 의정부시 호국로 1562,경기도 의정부시 금오동 476-3번지,37.753908,127.074919,03,N,N,N,CCTV,2015,2018-03-02,Y,의정부시청,031-828-2634,2020-04-06
474,01,01,군마근린공원,경기도 의정부시 녹양동 407-3번지,경기도 의정부시 녹양동 407-3번지,37.760272,127.035855,03,N,N,N,CCTV,2015,2018-03-02,Y,의정부시청,031-828-2634,2020-04-06
513,01,01,금용아파트 인근 놀이터,경기도 의정부시 가능동 13-45번지,경기도 의정부시 가능동 13-45번지,37.749186,127.049911,03,N,N,N,CCTV,2016,2018-03-02,Y,의정부시청,031-828-2634,2020-04-06
522,01,01,송산 1호 수변공원,경기도 의정부시 민락동 731-1번지,경기도 의정부시 민락동 731-1번지,37.744630,127.085688,03,N,N,N,CCTV,2016,2018-03-02,Y,의정부시청,031-828-2634,2020-04-06
525,01,01,민락 2지구 수변공원,경기도 의정부시 낙양동 696번지,경기도 의정부시 낙양동 696번지,37.746413,127.090126,03,N,N,N,CCTV,2016,2018-03-02,Y,의정부시청,031-828-2634,2020-04-06
528,01,01,호원2동 주민센터 뒤 쉼터,경기도 의정부시 호원동 산14-35번지,경기도 의정부시 호원동 산14-35번지,37.725912,127.043084,03,N,N,N,CCTV,2016,2018-03-02,Y,의정부시청,031-828-2634,2020-04-06
531,01,01,호원 천변 놀이터,경기도 의정부시 평화로150번길 43,경기도 의정부시 호원동 467-12번지,37.704203,127.050496,03,N,N,N,CCTV,2016,2018-03-02,Y,의정부시청,031-828-2634,2020-04-06
534,01,01,하늘빛공원,경기도 의정부시 장곡로322번길 21,경기도 의정부시 신곡동 702-1번지,37.733030,127.055336,03,N,N,N,CCTV,2016,2018-03-02,Y,의정부시청,031-828-2634,2020-04-06
537,01,01,민락 어린이 교통공원 (어공3),경기도 의정부시 민락동 405번지,경기도 의정부시 민락동 405번지,37.743345,127.096563,03,N,N,N,CCTV,2016,2018-03-02,Y,의정부시청,031-828-2634,2020-04-06
540,01,01,잎새 어린이공원 (어공6),경기도 의정부시 민락동 383-2번지,경기도 의정부시 민락동 383-2번지,37.747179,127.097175,03,N,N,N,CCTV,2016,2018-03-02,Y,의정부시청,031-828-2634,2020-04-06
385,01,01,범골공원,경기도 의정부시 의정부동 606-3번지,경기도 의정부시 의정부동 606-3번지,37.731956,127.039535,03,N,N,N,CCTV,2014,2018-03-02,Y,의정부시청,031-828-2634,2020-04-06
386,01,01,바랑골공원,경기도 의정부시 신곡동 687-2번지,경기도 의정부시 신곡동 687-2번지,37.740259,127.059158,03,N,N,N,CCTV,2014,2018-03-02,Y,의정부시청,031-828-2634,2020-04-06
388,01,01,장미공원,경기도 의정부시 체육로 90,경기도 의정부시 녹양동 174-1번지,37.760013,127.027967,03,N,N,N,CCTV,2014,2018-03-02,Y,의정부시청,031-828-2634,2020-04-06
389,01,01,방아공원,경기도 의정부시 녹양동 410-2,경기도 의정부시 녹양동 410-2,37.760262,127.036877,03,N,N,N,CCTV,2014,2018-03-02,Y,의정부시청,031-828-2634,2020-04-06
390,01,01,소망공원,경기도 의정부시 의정부동 579-3번지,경기도 의정부시 의정부동 579-3번지,37.733998,127.045839,03,N,N,N,CCTV,2014,2018-03-02,Y,의정부시청,031-828-2634,2020-04-06
