안전시설명,안전시설전화번호,소재지도로명주소,소재지지번주소,위도,경도,현존주소여부
[화성동부] YES25,031-375-3351,경기도 오산시 오산로 256,경기도 오산시 오산동 859-22,37.1496938,127.0686083,S
[화성동부] 오산우체국(총괄),031-374-2800,경기도 오산시 성호대로 85,경기도 오산시 오산동 870,37.14908883,127.070859,S
[화성동부] CU 오산역점,031-372-4988,경기도 오산시 오산로 205,경기도 오산시 오산동 881-4,37.14508965,127.0682554,S
[화성동부] GS25편의점(오산운천점),031-373-3467,경기도 오산시 운천로165번길 60-1,경기도 오산시 오산동 911-25,37.1565015,127.0758077,S
[화성동부] 운천 용인대 국가대표,031-375-3688,경기도 오산시 운암로 113,경기도 오산시 오산동 919-17,37.15613973,127.0779687,S
[화성동부] 알파문구,031-377-3255,경기도 오산시 운암로 115,경기도 오산시 오산동 919-4,37.15641893,127.0781716,S
[화성동부] 대원마트,031-374-9565,경기도 오산시 부원로 67-4,경기도 오산시 원동 30-20번지,37.14272625,127.0867797,S
[화성동부] CU 오산원동점,031-377-7768,경기도 오산시 성호대로 80,경기도 오산시 원동 750-2,37.14853046,127.0703632,S
[화성동부] CU 오산효림점,031-374-1480,경기도 오산시 경기대로 229,경기도 오산시 원동 765-19,37.14519491,127.073253,S
[화성동부] 삼성디지털프라자 오산점,031-372-5331,경기도 오산시 경기대로 220,경기도 오산시 원동 767-4,37.14416742,127.0737473,S
[화성동부]원동초스포츠센터,031-371-1850,경기도 오산시 오산로 92,경기도 오산시 원동 805번지,37.1351683,127.0696986,S
[화성동부] 오산원동우체국,031-375-6076,경기도 오산시 경기대로 95,경기도 오산시 원동 807-5,37.13325666,127.0721728,S
[화성동부] GS25편의점(오산시티점),031-373-8619,경기도 오산시 성호대로 130,경기도 오산시 원동 811-8,37.14839212,127.0757549,S
[화성동부] 운암주공5단지     관리사무소,031-376-3765,경기도 오산시 대원로 70,경기도 오산시 원동 815-1,37.14516656,127.0754479,S
[화성동부] CU 푸르지오,031-375-5115,경기도 오산시 남부대로 411-13,경기도 오산시 원동 826-2,37.13622365,127.0824733,S
노틀담사랑터,031-378-6825,,경기도 오산시 청학동,,,F
[화성동부] CU 오산대점,031-374-9804,경기도 오산시 청학로43번길 4,경기도 오산시 청학동 29,37.15308486,127.0627013,S
용인동부-동성하이퍼마켓(고매),031-285-5445,,경기도 용인시 기흥구 고매동 359,37.23085442,127.1121299,S
용인동부-하슬린어린이집(고매),02-286-4500,경기도 용인시 기흥구 공세로82번길 32,경기도 용인시 기흥구 공세동 180-4,37.2322425,127.1116023,S
"용인동부-세븐일레븐(한성점),구갈",031-285-3104,경기도 용인시 기흥구 구갈로28번길 21-2,경기도 용인시 기흥구 구갈동 383-2,37.2775983,127.1138323,S
용인동부서-위드미 용인강남마을점(구갈),031-333-8336,경기도 용인시 기흥구 강남서로58번길 1,경기도 용인시 기흥구 구갈동 566-3,37.27609634,127.1290742,S
용인동부-모닝아트(동백),031-679-6853,,경기도 용인시 기흥구 동백동 575,37.28654531,127.1545997,S
용인동부-바른손(동백),031-679-6796,,경기도 용인시 기흥구 동백동 602,37.28390149,127.1575488,S
용인동부-OK공인중개사(동백),031-899-6600,,경기도 용인시 기흥구 동백동 653-1번지,37.27865239,127.1545501,S
교동경희대석사태권도,031-284-3936,경기도 용인시 기흥구 마북로154번길 12,경기도 용인시 기흥구 마북동 194-1 3층,37.30309593,127.1244046,S
한사랑약국,031-283-5505,경기도 용인시 기흥구 구성로39번길 3,경기도 용인시 기흥구 마북동 331-1,37.29498856,127.1133278,S
용인동부-삼성부동산(보라),031-274-2211,경기도 용인시 기흥구 사은로126번길 25,경기도 용인시 기흥구 보라동 555,37.25396753,127.1198507,S
용인동부-보라경희대태권도장(보라),031-287-5050,경기도 용인시 기흥구 사은로126번길 48,경기도 용인시 기흥구 보라동 570 현대모닝1차단지 내 상가,37.25076896,127.1197669,S
용인동부-바른손문구(보라),031-274-12449,,경기도 용인시 기흥구 보라동 617,37.24904837,127.1098343,S
현대홈마트 나들가게,031-265-0544,,경기도 용인시 기흥구 보정동 1169,37.30950908,127.097083,S
GS25 보정타운점,031-897-6733,경기도 용인시 기흥구 신촌로 51,경기도 용인시 기흥구 보정동 1327-15,37.30729006,127.1105822,S
용인동부-상갈문구(상갈),031-274-5989,경기도 용인시 기흥구 금화로82번길 9,경기도 용인시 기흥구 상갈동 459-3,37.26587961,127.1098243,S
용인동부-한라세탁(동백),031-285-4576,,경기도 용인시 기흥구 상하동 630,37.27515892,127.1375741,S
용인동부-상하우리약국(동백),,경기도 용인시 기흥구 강남동로100번길 5-1,경기도 용인시 기흥구 상하동 635-1,37.2726816,127.1371299,S
용인동부-밀알유치원(고매),031-695-5441,경기도 용인시 기흥구 서그내로53번길 28,경기도 용인시 기흥구 서천동 278-1,37.24151733,127.0711335,S
용인동부-색연필(구갈),031-286-4516,경기도 용인시 기흥구 새천년로16번길 3-16,경기도 용인시 기흥구 신갈동 725,37.28826872,127.1113783,S
용인동부-나들가게 양현점(구갈),031-281-4878,,경기도 용인시 기흥구 신갈동 신안풍림 상가동 106호,,,F
이지마트,031-284-9575,경기도 용인시 기흥구 언남로29번길 6,경기도 용인시 기흥구 언남동 130-17,37.29365754,127.128878,S
용인동부-태영마트(흥덕),031-275-4651,,경기도 용인시 기흥구 영덕동,,,F
용인동부-흥덕신동아부동산(흥덕),031-217-0440,경기도 용인시 기흥구 석현로 70,경기도 용인시 기흥구 영덕동 1052-1 두온프라자 102호,37.2715151,127.0816684,S
용인동부-두진세탁(흥덕),031-285-4421,경기도 용인시 기흥구 덕영대로2077번길 8,경기도 용인시 기흥구 영덕동 13,37.26871145,127.0960851,S
용인동부-세종부동산(흥덕),031-205-2300,경기도 용인시 기흥구 중부대로55번길 10-1,경기도 용인시 기흥구 영덕동 934-7,37.26782462,127.0758359,S
용인동부-주공마트(흥덕),031-212-2150,경기도 용인시 기흥구 흥덕1로79번길 7,경기도 용인시 기흥구 영덕동 980 휴먼시아 나상가 102,37.27512664,127.0695853,S
용인동부-신영슈퍼(동백),031-274-7919,경기도 용인시 기흥구 동백중앙로 43,경기도 용인시 기흥구 중동 1041번지 초당마을주공아파트 105호 신영슈퍼,37.25979306,127.1620425,S
용인동부-초당문구(동백),031-306-7733,,경기도 용인시 기흥구 중동 1045,37.26226536,127.1594323,S
용인동부서-세븐일레븐 동백동일하이빌점(동백),070-4249-8119,경기도 용인시 기흥구 동백중앙로 310,경기도 용인시 기흥구 중동 874번지,37.27851398,127.1570755,S
용인동부-요마트(동백),031-679-8666,,경기도 용인시 기흥구 중동 롯데케슬상가 202호,,,F
용인동부-써니마트(보라),031-286-0117,,경기도 용인시 기흥구 지곡동 704,37.25104992,127.1353219,S
워너비문구점,031-274-6752,경기도 용인시 기흥구 구성3로 37,경기도 용인시 기흥구 청덕동 506,37.29540026,127.1491251,S
GS25 용인청덕점,031-274-4330,,경기도 용인시 기흥구 청덕동 565번지 휴먼시아물푸레마을7단지아파트,37.29271199,127.1517137,S
경희대석사 무경태권도,031-262-8008,경기도 용인시 수지구 동천로 34,경기도 용인시 수지구 동천동 200,37.34081776,127.0992662,S
GS25 수지우미점,031-272-9123,경기도 용인시 수지구 손곡로 67,경기도 용인시 수지구 동천동 869,37.33553242,127.0946894,S
동천히어로즈 태권도,031-262-8253,,경기도 용인시 수지구 동천동 동천히어로즈태권도,,,F
CU 수지대진점,031-261-3113,경기도 용인시 수지구 수지로 82,경기도 용인시 수지구 상현동 106-6(수지로 64),37.31006403,127.0769145,S
세븐일레븐 용인상현심곡점,031-265-0711,경기도 용인시 수지구 수지로 75,경기도 용인시 수지구 상현동 1099,37.30837202,127.073777,S
고려리더스 태권도,031-896-2662,경기도 용인시 수지구 이현로 115,경기도 용인시 수지구 상현동 17-1 210호,37.31223487,127.0909723,S
문구플러스,031-262-8955,경기도 용인시 수지구 상현로88번길 2,경기도 용인시 수지구 상현동 244-2,37.30501454,127.082696,S
상현 블랙벨트 태권도,031-272-8889,경기도 용인시 수지구 만현로67번길 11,경기도 용인시 수지구 상현동 54-5번지 신화 202호,37.3091464,127.0881938,S
아름다운 동산교회,031-265-3004,경기도 용인시 수지구 광교호수로 366,경기도 용인시 수지구 상현동 599,37.29726753,127.0799923,S
GS25 성진점,031-266-2524,경기도 용인시 수지구 상현로 34,경기도 용인시 수지구 상현동 830(상현로 34),37.30212542,127.0778542,S
파리바게트 수지상현점,031-263-0448,,경기도 용인시 수지구 상현동 838,37.30409586,127.0821649,S
현대부동산(수지상현점),031-272-0003,경기도 용인시 수지구 상현로 2,경기도 용인시 수지구 상현동 853,37.30151539,127.0735224,S
굿모닝공인중개사,031-266-3553,,경기도 용인시 수지구 상현동 857,37.3114368,127.0856582,S
세븐일레븐 수지성원점,031-306-1347,경기도 용인시 수지구 만현로67번길 19,경기도 용인시 수지구 상현동 864,37.30962247,127.0902135,S
LG자이마트,031-276-2949,,경기도 용인시 수지구 상현동 869,37.30420707,127.0905569,S
성원마트,031-276-0444,,경기도 용인시 수지구 상현동 성원3차 상가,,,F
효자문구,031-263-4861,경기도 용인시 수지구 성복1로 106,경기도 용인시 수지구 성복동 276-1,37.31689894,127.0681331,S
GS25 수지삼영점,031-262-5166,경기도 용인시 수지구 성복2로76번길 26-2,경기도 용인시 수지구 성복동 748번지 신봉샤르망3 748,37.31479231,127.0801681,S
이디야 수지신봉점,031-264-6402,경기도 용인시 수지구 신봉2로 2,경기도 용인시 수지구 신봉동 33번지 1층 이디야 수지신봉점,37.32317327,127.0778864,S
자이세탁,031-265-1502,경기도 용인시 수지구 신봉2로14번길 2,경기도 용인시 수지구 신봉동 43 백산상가 다동 101호,37.32375842,127.078688,S
열린문구,031-263-6149,경기도 용인시 수지구 신봉1로48번길 11,경기도 용인시 수지구 신봉동 50-2(신봉1로 48번길),37.32303692,127.0797478,S
신봉공인중개사,031-261-8989,,경기도 용인시 수지구 신봉동 905,37.3197567,127.0805229,S
동성마트 나들가게,070-8845-5580,,경기도 용인시 수지구 죽전동 1003-180,37.32776246,127.1092462,S
CU 죽전현암점,031-889-7545,경기도 용인시 수지구 대지로 129,경기도 용인시 수지구 죽전동 1219-2 1층,37.32998355,127.1232744,S
IGA  죽전 포리스트점,031-264-7240,경기도 용인시 수지구 대지로 58,경기도 용인시 수지구 죽전동 1254-3 나동 1층 107호,37.32859473,127.1153854,S
CU 수지죽전점,031-897-5672,경기도 용인시 수지구 푸른솔로 45,경기도 용인시 수지구 죽전동 1273번지 센타프라자,37.32495475,127.1152445,S
프로방스 공인중개서,031-897-2020,경기도 용인시 수지구 죽전로27번길 14-31,경기도 용인시 수지구 죽전동 1300 꽃매마을 금강상가 101호,37.32272954,127.114914,S
죽전1동 우체국,031-276-0367,경기도 용인시 수지구 죽전로 250,경기도 용인시 수지구 죽전동 1375-3,37.3318976,127.1282084,S
대진슈퍼 나들가게,031-262-2886,,경기도 용인시 수지구 죽전동 339번지 도담마을죽전파크빌9단지아파트 파크빌 아파트 상가,37.32751262,127.1163202,S
세븐일레븐 죽전2호점,031-261-4131,경기도 용인시 수지구 대지로 43,경기도 용인시 수지구 죽전동 484-9,37.32862293,127.1141555,S
동성마트(남일유통) 나들가게,031-263-7484,,경기도 용인시 수지구 죽전동 501번지,37.33034721,127.1105474,S
파리바게뜨(죽진대림점),031-264-2404,경기도 용인시 수지구 탄천상로 19,경기도 용인시 수지구 죽전동 589-24번지 중앙프라자 104호,37.33325669,127.1114317,S
현대마트 나들가게,031-264-3618,경기도 용인시 수지구 죽전로 246,경기도 용인시 수지구 죽전동 89-1 현대아파트 분산상가 101호,37.33178781,127.1297653,S
쿠쿠홈시스 수지점,031-281-9953,경기도 용인시 수지구 수지로342번길 13,경기도 용인시 수지구 풍덕천1동 29-8,37.32715197,127.0959429,S
삼성디지털프라자,031-261-9663,경기도 용인시 수지구 풍덕천로 108,경기도 용인시 수지구 풍덕천동 1080-2 우성프라자 2층,37.3218463,127.0942215,S
편의점사랑,031-262-4875,경기도 용인시 수지구 정평로13번길 13,경기도 용인시 수지구 풍덕천동 1120-1,37.31686842,127.0878302,S
용인대 필승 태권도,031-262-1845,경기도 용인시 수지구 풍덕천로22번길 28,경기도 용인시 수지구 풍덕천동 522-2 태영프라자 501호,37.31640312,127.0831931,S
보원마트,031-276-3225,경기도 용인시 수지구 수풍로 14,경기도 용인시 수지구 풍덕천동 692번지,37.32639923,127.0905488,S
삼성마트,031-263-3144,,경기도 용인시 수지구 풍덕천동 693,37.32620251,127.0884951,S
용인동부-피렌체 베이커리(동부파출소),031-335-5330,경기도 용인시 처인구 한터로152번길 2,경기도 용인시 처인구 고림동 264-3,37.24816333,127.2272322,S
용인동부-부영미니슈퍼(중앙),031-335-2485,,경기도 용인시 처인구 김량장동,,,F
용인동부-휠라 키즈(중앙),02-338-4842,경기도 용인시 처인구 금령로85번길 9,경기도 용인시 처인구 김량장동 133-68,37.23611054,127.2055709,S
용인동부-쿠쿠처인점(중앙),031-334-9953,경기도 용인시 처인구 중부대로 1410,경기도 용인시 처인구 김량장동 344,37.2325235,127.2007946,S
선한사마리아원,031-332-6054,경기도 용인시 처인구 남사면 처인성로398번길 30,경기도 용인시 처인구 남사면 방아리 75-6,37.12214311,127.1672675,S
용인동부-아곡보건소(남사),031-332-7998,경기도 용인시 처인구 남사면 남산로6번길 2,경기도 용인시 처인구 남사면 아곡리 460-5,37.14114568,127.1676575,S
용인동부-열매문구(동부파출소),031-334-8423,경기도 용인시 처인구 금학로 471,경기도 용인시 처인구 마평동 675-1,37.2362195,127.2153754,S
용인동부-준카오디오(동부파출소),031-338-9966,경기도 용인시 처인구 금학로 465,경기도 용인시 처인구 마평동 682-1,37.23632872,127.2147672,S
용인동부-미래문구(모현파출소),031-333-4554,경기도 용인시 처인구 모현읍 충렬로8번길 30-8,경기도 용인시 처인구 모현읍 능원리 35-3,37.34178619,127.1748771,S
